sample	chrom	loc.start	loc.end	num.mark	seg.mean	copy	ivg.copy
SPECS.1914	7	118550000	127350000	89	-0.4998	1	-1
SPECS.1914	7	127450000	143350000	153	0.0348	2	0
SPECS.1914	7	143550000	159250000	153	-0.4512	1	-1
SPECS.1914	8	350000	145050000	1360	-0.002990147	2	0
SPECS.1914	9	250000	6450000	59	0.0299	2	0
SPECS.1914	9	6550000	101650000	643	-0.470451322	1	-1
SPECS.1914	9	101750000	138050000	351	-0.2495	2	0
SPECS.1914	10	50000	133650000	1247	0.0131	2	0
SPECS.1914	11	250000	108350000	996	-0.028301908	2	0
SPECS.1914	11	108450000	119450000	110	-0.4506	1	-1
SPECS.1914	11	119550000	134950000	154	-0.1444	2	0
SPECS.1914	12	150000	133150000	1255	0.0182	2	0
SPECS.1914	13	18250000	85150000	649	-0.438861171	1	-1
SPECS.1914	13	85250000	100350000	149	-0.1238	2	0
SPECS.1914	13	100450000	114150000	131	-0.4522	1	-1
SPECS.1914	14	19750000	22150000	24	0.0283	2	0
SPECS.1914	14	22250000	22550000	4	-0.5198	1	-1
SPECS.1914	14	22650000	106050000	814	0.0254	2	0
SPECS.1914	14	106150000	106850000	8	0.3927	3	1
SPECS.1914	15	17050000	101850000	762	-0.051801706	2	0
SPECS.1914	16	150000	90050000	713	0.0134	2	0
SPECS.1914	17	150000	20350000	193	-0.4727	1	-1
SPECS.1914	17	20650000	57550000	308	0.055303896	2	0
SPECS.1914	17	57650000	59650000	20	-0.4249	1	-1
SPECS.1914	17	59750000	83150000	225	0.035084889	2	0
SPECS.1914	18	250000	80250000	720	0.0222	2	0
SPECS.1914	19	350000	19650000	189	0.035	2	0
SPECS.1914	19	19750000	28650000	29	0.6298	3	1
SPECS.1914	19	28750000	52050000	225	0.017	2	0
SPECS.1914	19	52150000	53450000	14	0.3566	3	1
SPECS.1914	19	53550000	58550000	49	-0.013428571	2	0
SPECS.1914	20	150000	29550000	259	-0.0037	2	0
SPECS.1914	20	29650000	30950000	10	0.455	3	1
SPECS.1914	20	31350000	64150000	324	0.0186	2	0
SPECS.1914	21	7950000	9650000	4	-0.9773	1	-1
SPECS.1914	21	9750000	10550000	4	1.4105	4	2
SPECS.1914	21	13250000	46550000	311	0.0155	2	0
SPECS.1914	22	10750000	50750000	327	0.0154	2	0
SPECS.1914	23	250000	2750000	23	-0.0245	2	0
SPECS.1914	23	2850000	155950000	1397	-0.976697208	1	-1
SPECS.1914	24	2850000	26550000	118	-1.08435678	1	-1
SPECS.3132	1	950000	248850000	2135	-0.0178	2	0
SPECS.3132	2	150000	242050000	2256	-0.0106	2	0
SPECS.3132	3	50000	64350000	630	-0.0257	2	0
SPECS.3132	3	64450000	76350000	118	-0.3901	1	-1
SPECS.3132	3	76450000	111350000	310	-0.0349	2	0
SPECS.3132	3	111450000	198050000	845	0.4201	3	1
SPECS.3132	4	150000	189950000	1817	-0.0149	2	0
SPECS.3132	5	150000	181250000	1704	-0.0271	2	0
SPECS.3132	6	250000	170550000	1622	-0.020173674	2	0
SPECS.3132	7	50000	143350000	1316	-0.007339894	2	0
SPECS.3132	7	143550000	144350000	6	-0.7961	1	-1
SPECS.3132	7	144450000	159250000	147	0.0348	2	0
SPECS.3132	8	350000	30750000	280	-0.668	1	-1
SPECS.3132	8	30850000	56050000	211	-0.0393	2	0
SPECS.3132	8	56150000	72350000	160	-0.6167	1	-1
SPECS.3132	8	72450000	92350000	195	0.0202	2	0
SPECS.3132	8	92450000	145050000	514	0.42	3	1
SPECS.3132	9	250000	138050000	1053	-0.0124	2	0
SPECS.3132	10	50000	20050000	195	-0.6296	1	-1
SPECS.3132	10	20150000	133650000	1052	-0.0194	2	0
SPECS.3132	11	250000	69550000	628	-0.021549682	2	0
SPECS.3132	11	69650000	96850000	255	0.4197	3	1
SPECS.3132	11	96950000	116550000	194	-0.6219	1	-1
SPECS.3132	11	116650000	134950000	183	0.4055	3	1
SPECS.3132	12	150000	133150000	1255	-0.0044	2	0
SPECS.3132	13	18250000	19450000	9	0.3567	3	1
SPECS.3132	13	19550000	114150000	920	-0.0191	2	0
SPECS.3132	14	19750000	91650000	705	-0.0145	2	0
SPECS.3132	14	91750000	106850000	145	0.4032	3	1
SPECS.3132	15	17050000	101850000	762	-0.011	2	0
SPECS.3132	16	150000	90050000	713	-0.015398738	2	0
SPECS.3132	17	150000	83150000	746	-0.017292493	2	0
SPECS.3132	18	250000	80250000	720	-0.0097	2	0
SPECS.3132	19	350000	15450000	147	-0.0391	2	0
SPECS.3132	19	15550000	16050000	6	0.6734	3	1
SPECS.3132	19	16150000	19650000	36	-0.0601	2	0
SPECS.3132	19	19750000	22450000	19	1.1747	4	2
SPECS.3132	19	22550000	58550000	298	0.0094	2	0
SPECS.3132	20	150000	25850000	253	-0.6304	1	-1
SPECS.3132	20	26150000	64150000	340	0.0015	2	0
SPECS.3132	21	7950000	10550000	8	0.6817	3	1
SPECS.3132	21	13250000	46550000	311	-0.014076849	2	0
SPECS.3132	22	10750000	16050000	4	-1.1329	1	-1
SPECS.3132	22	16150000	50750000	323	-0.0058	2	0
SPECS.3132	23	250000	2750000	23	-0.050021739	2	0
SPECS.3132	23	2850000	147450000	1313	-1.0283	1	-1
SPECS.3132	23	147550000	155950000	84	-0.3021	2	0
SPECS.3132	24	2850000	26550000	118	-1.173	1	-1
SPECS.3133	1	950000	248850000	2135	-0.0127	2	0
SPECS.3133	2	150000	109650000	995	0.0012	2	0
SPECS.3133	2	109750000	110650000	4	-0.7715	1	-1
SPECS.3133	2	110750000	242050000	1257	0.0017	2	0
SPECS.3133	3	50000	198050000	1903	0.011728114	2	0
SPECS.3133	4	150000	189950000	1817	-0.0117	2	0
SPECS.3133	5	150000	181250000	1704	-0.0158	2	0
SPECS.3133	6	250000	170550000	1622	-0.0304373	2	0
SPECS.3133	7	50000	143350000	1316	-0.007568389	2	0
SPECS.3133	7	143550000	144350000	6	-0.6747	1	-1
SPECS.3133	7	144450000	159250000	147	0.0311	2	0
SPECS.3133	8	350000	145050000	1360	0.0082	2	0
SPECS.3133	9	250000	138050000	1053	-0.0107	2	0
SPECS.3133	10	50000	133650000	1247	-0.0083	2	0
SPECS.3133	11	250000	102950000	943	-0.02305334	2	0
SPECS.3133	11	103050000	103550000	5	0.5944	3	1
SPECS.3133	11	103650000	134950000	312	-0.0163	2	0
SPECS.3133	12	150000	133150000	1255	-0.0111	2	0
SPECS.3133	13	18250000	114150000	929	-0.01	2	0
SPECS.3133	14	19750000	106850000	850	-0.0134	2	0
SPECS.3133	15	17050000	101850000	762	-0.0256	2	0
SPECS.3133	16	150000	90050000	713	-0.0306	2	0
SPECS.3133	17	150000	21350000	201	-0.0257	2	0
SPECS.3133	17	21450000	21850000	5	0.6381	3	1
SPECS.3133	17	21950000	83150000	540	-0.0129	2	0
SPECS.3133	18	250000	80250000	720	0.0063	2	0
SPECS.3133	19	350000	15450000	147	-0.0263	2	0
SPECS.3133	19	15550000	16050000	6	0.6129	3	1
SPECS.3133	19	16150000	19650000	36	-0.0926	2	0
SPECS.3133	19	19750000	21350000	16	1.1233	4	2
SPECS.3133	19	21650000	58550000	301	0.0011	2	0
SPECS.3133	20	150000	30450000	265	-0.0158	2	0
SPECS.3133	20	30550000	31450000	6	0.5649	3	1
SPECS.3133	20	31550000	64150000	322	-0.0095	2	0
SPECS.3133	21	7950000	10550000	8	0.6689	3	1
SPECS.3133	21	13250000	46550000	311	0.2424	2	0
SPECS.3133	22	10750000	16050000	4	-0.3671	1	-1
SPECS.3133	22	16150000	50750000	323	0.0086	2	0
SPECS.3133	23	250000	155950000	1420	-0.0475	2	0
SPECS.3133	24	2850000	26550000	118	-4.941	0	-2
SPECS.3136	1	950000	248850000	2135	-0.0455	2	0
SPECS.3136	2	150000	242050000	2256	-0.0664	2	0
SPECS.3136	3	50000	198050000	1903	0.4458	3	1
SPECS.3136	4	150000	189950000	1817	-0.044	2	0
SPECS.3136	5	150000	1250000	12	-0.1292	2	0
SPECS.3136	5	1350000	5650000	41	-0.7245	1	-1
SPECS.3136	5	5750000	19350000	134	0.0096	2	0
SPECS.3136	5	19450000	29850000	102	-0.9298	1	-1
SPECS.3136	5	29950000	181250000	1415	-0.0646	2	0
SPECS.3136	6	250000	170550000	1622	-0.130000986	2	0
SPECS.3136	7	50000	159250000	1469	-0.037153506	2	0
SPECS.3136	8	350000	145050000	1360	-0.0369	2	0
SPECS.3136	9	250000	138050000	1053	-0.0652	2	0
SPECS.3136	10	50000	133650000	1247	-0.0296	2	0
SPECS.3136	11	250000	134950000	1260	-0.072	2	0
SPECS.3136	12	150000	133150000	1255	-0.0486	2	0
SPECS.3136	13	18250000	114150000	929	-0.0221	2	0
SPECS.3136	14	19750000	105950000	841	-0.0331	2	0
SPECS.3136	14	106050000	106850000	9	1.0577	4	2
SPECS.3136	15	17050000	101850000	762	-0.0847	2	0
SPECS.3136	16	150000	90050000	713	-0.0755	2	0
SPECS.3136	17	150000	18350000	180	-0.0396	2	0
SPECS.3136	17	18750000	20750000	15	-1.182	1	-1
SPECS.3136	17	20850000	83150000	551	-0.0221	2	0
SPECS.3136	18	250000	80250000	720	-0.0374	2	0
SPECS.3136	19	350000	14850000	141	-0.0373	2	0
SPECS.3136	19	14950000	16050000	12	0.7651	3	1
SPECS.3136	19	16150000	19650000	36	0.0517	2	0
SPECS.3136	19	19750000	22450000	19	1.998	4	2
SPECS.3136	19	22550000	58550000	298	0.0222	2	0
SPECS.3136	20	150000	25850000	253	-0.0486	2	0
SPECS.3136	20	26150000	30950000	16	0.724	3	1
SPECS.3136	20	31350000	64150000	324	-0.046	2	0
SPECS.3136	21	7950000	10550000	8	0.7073	3	1
SPECS.3136	21	13250000	46550000	311	0.0061	2	0
SPECS.3136	22	10750000	21950000	46	0.0044	2	0
SPECS.3136	22	22050000	22550000	4	1.2217	4	2
SPECS.3136	22	22650000	50750000	277	5.00E-04	2	0
SPECS.3136	23	250000	2750000	23	-0.1917	2	0
SPECS.3136	23	2850000	155950000	1397	-1.1292	1	-1
SPECS.3136	24	2850000	26550000	118	-1.2599	1	-1
SPECS.3137	1	950000	248850000	2135	-0.0559	2	0
SPECS.3137	2	150000	242050000	2256	-0.0355	2	0
SPECS.3137	3	50000	124350000	1185	-0.1025	2	0
SPECS.3137	3	124450000	198050000	718	0.4552	3	1
SPECS.3137	4	150000	189950000	1817	-0.0438	2	0
SPECS.3137	5	150000	181250000	1704	-0.058	2	0
SPECS.3137	6	250000	170550000	1622	-0.0781	2	0
SPECS.3137	7	50000	159250000	1469	-0.037564806	2	0
SPECS.3137	8	350000	145050000	1360	-0.0208	2	0
SPECS.3137	9	250000	138050000	1053	-0.0374	2	0
SPECS.3137	10	50000	133650000	1247	-0.034	2	0
SPECS.3137	11	250000	109950000	1012	-0.0846	2	0
SPECS.3137	11	110050000	112050000	20	-0.882	1	-1
SPECS.3137	11	112150000	134950000	228	-0.0812	2	0
SPECS.3137	12	150000	133150000	1255	-0.0304	2	0
SPECS.3137	13	18250000	114150000	929	-0.0735	2	0
SPECS.3137	14	19750000	106850000	850	-0.0225	2	0
SPECS.3137	15	17050000	22250000	5	1.1266	4	2
SPECS.3137	15	22750000	101850000	757	-0.0692	2	0
SPECS.3137	16	150000	90050000	713	-0.0788	2	0
SPECS.3137	17	150000	83150000	746	-0.0025	2	0
SPECS.3137	18	250000	80250000	720	-0.0385	2	0
SPECS.3137	19	350000	19650000	189	0.028	2	0
SPECS.3137	19	19750000	22450000	19	2.3387	4	2
SPECS.3137	19	22550000	58550000	298	0.0495	2	0
SPECS.3137	20	150000	9650000	93	-0.0086	2	0
SPECS.3137	20	9750000	11450000	18	-0.8411	1	-1
SPECS.3137	20	11550000	64150000	482	-0.0142	2	0
SPECS.3137	21	7950000	46550000	319	-0.0866	2	0
SPECS.3137	22	10750000	21950000	46	-0.0785	2	0
SPECS.3137	22	22050000	23050000	9	1.0935	4	2
SPECS.3137	22	23150000	50750000	272	0.01	2	0
SPECS.3137	23	250000	155950000	1420	-1.1393	1	-1
SPECS.3137	24	2850000	26550000	118	-1.2519	1	-1
SPECS.3138	1	950000	224550000	1901	-0.097	2	0
SPECS.3138	1	224650000	248850000	234	-0.6882	1	-1
SPECS.3138	2	150000	242050000	2256	-0.0895	2	0
SPECS.3138	3	50000	126350000	1204	0.1351	2	0
SPECS.3138	3	126450000	198050000	699	0.5627	3	1
SPECS.3138	4	150000	82650000	765	0.152	2	0
SPECS.3138	4	82750000	89650000	69	0.715	3	1
SPECS.3138	4	89750000	189950000	983	0.1685	2	0
SPECS.3138	5	150000	181250000	1704	0.1229	2	0
SPECS.3138	6	250000	88050000	819	-0.0954	2	0
SPECS.3138	6	88150000	148050000	582	-0.8397	1	-1
SPECS.3138	6	148150000	170550000	221	-0.0373	2	0
SPECS.3138	7	50000	159250000	1469	0.185785092	2	0
SPECS.3138	8	350000	145050000	1360	-0.077	2	0
SPECS.3138	9	250000	138050000	1053	-0.1285	2	0
SPECS.3138	10	50000	133650000	1247	0.1857	2	0
SPECS.3138	11	250000	134950000	1260	-0.1591	2	0
SPECS.3138	12	150000	133150000	1255	-0.102	2	0
SPECS.3138	13	18250000	114150000	929	-0.0889	2	0
SPECS.3138	14	19750000	31950000	121	-0.097	2	0
SPECS.3138	14	32050000	34650000	26	-0.5898	1	-1
SPECS.3138	14	34750000	105950000	694	-0.0754	2	0
SPECS.3138	14	106050000	106850000	9	1.1434	4	2
SPECS.3138	15	17050000	101850000	762	-0.074523622	2	0
SPECS.3138	16	150000	90050000	713	-0.0894	2	0
SPECS.3138	17	150000	19250000	185	-0.7717	1	-1
SPECS.3138	17	19350000	83150000	561	-0.0278	2	0
SPECS.3138	18	250000	80250000	720	-0.103	2	0
SPECS.3138	19	350000	15550000	148	-0.0143	2	0
SPECS.3138	19	15650000	16050000	5	1.2263	4	2
SPECS.3138	19	16150000	19650000	36	0.0012	2	0
SPECS.3138	19	19750000	22450000	19	2.0198	4	2
SPECS.3138	19	22550000	50550000	222	-0.0526	2	0
SPECS.3138	19	50650000	53450000	27	0.36	3	1
SPECS.3138	19	53550000	58550000	49	-0.116	2	0
SPECS.3138	20	150000	64150000	593	-0.104	2	0
SPECS.3138	21	7950000	46550000	319	-0.1133	2	0
SPECS.3138	22	10750000	50750000	327	-0.0203	2	0
SPECS.3138	23	250000	155950000	1420	-1.1505	1	-1
SPECS.3138	24	2850000	26550000	118	-1.3863	1	-1
SPECS.3139	1	950000	125150000	1155	-0.060321385	2	0
SPECS.3139	1	143550000	145650000	4	-1.1264	1	-1
SPECS.3139	1	145750000	248850000	976	-6.00E-04	2	0
SPECS.3139	2	150000	177450000	1628	-0.0191	2	0
SPECS.3139	2	177550000	180850000	34	-0.3549	1	-1
SPECS.3139	2	180950000	186850000	59	-0.0076	2	0
SPECS.3139	2	186950000	189250000	24	-0.5303	1	-1
SPECS.3139	2	189350000	242050000	511	-0.087754599	2	0
SPECS.3139	3	50000	198050000	1903	-0.009579453	2	0
SPECS.3139	4	150000	189950000	1817	0.0071	2	0
SPECS.3139	5	150000	181250000	1704	-0.0096	2	0
SPECS.3139	6	250000	170550000	1622	-0.0139	2	0
SPECS.3139	7	50000	61850000	564	0.200235638	2	0
SPECS.3139	7	63050000	65950000	15	0.4478	3	1
SPECS.3139	7	66050000	159250000	890	-0.0084	2	0
SPECS.3139	8	350000	145050000	1360	-9.00E-04	2	0
SPECS.3139	9	250000	138050000	1053	-0.0033	2	0
SPECS.3139	10	50000	133650000	1247	-0.0096	2	0
SPECS.3139	11	250000	134950000	1260	-0.046970159	2	0
SPECS.3139	12	150000	133150000	1255	-0.012	2	0
SPECS.3139	13	18250000	114150000	929	0.0052	2	0
SPECS.3139	14	19750000	106050000	842	-0.016554513	2	0
SPECS.3139	14	106150000	106850000	8	0.5645	3	1
SPECS.3139	15	17050000	22250000	5	0.5953	3	1
SPECS.3139	15	22750000	101850000	757	-0.028317173	2	0
SPECS.3139	16	150000	28050000	251	-0.0573	2	0
SPECS.3139	16	28250000	30150000	15	-0.4434	1	-1
SPECS.3139	16	30350000	90050000	447	-0.0232	2	0
SPECS.3139	17	150000	83150000	746	0.0277	2	0
SPECS.3139	18	250000	80250000	720	-0.0022	2	0
SPECS.3139	19	350000	19650000	189	-0.0152	2	0
SPECS.3139	19	19750000	21350000	16	1.2691	4	2
SPECS.3139	19	21650000	58550000	301	0.0403	2	0
SPECS.3139	20	150000	28750000	255	-0.0037	2	0
SPECS.3139	20	29250000	31550000	17	0.5041	3	1
SPECS.3139	20	31650000	64150000	321	-0.0054	2	0
SPECS.3139	21	7950000	9650000	4	-1.0563	1	-1
SPECS.3139	21	9750000	10550000	4	1.4314	4	2
SPECS.3139	21	13250000	46550000	311	-0.047630547	2	0
SPECS.3139	22	10750000	50750000	327	-0.036748624	2	0
SPECS.3139	23	250000	2750000	23	-0.1076	2	0
SPECS.3139	23	2850000	155950000	1397	-1.062791625	1	-1
SPECS.3139	24	2850000	26550000	118	-1.1582	1	-1
SPECS.3140	1	950000	16550000	149	-4.00E-04	2	0
SPECS.3140	1	16650000	17050000	4	0.6284	3	1
SPECS.3140	1	17150000	59050000	406	-0.0143	2	0
SPECS.3140	1	59150000	60350000	13	-0.5619	1	-1
SPECS.3140	1	60450000	84050000	231	-0.0514	2	0
SPECS.3140	1	84150000	96050000	118	-0.657	1	-1
SPECS.3140	1	96150000	97450000	14	-0.2933	2	0
SPECS.3140	1	97550000	103750000	60	-0.6709	1	-1
SPECS.3140	1	103950000	248850000	1140	-0.016393772	2	0
SPECS.3140	2	150000	242050000	2256	-0.0199	2	0
SPECS.3140	3	50000	198050000	1903	0.016005307	2	0
SPECS.3140	4	150000	189950000	1817	-0.0279	2	0
SPECS.3140	5	150000	181250000	1704	-0.0237	2	0
SPECS.3140	6	250000	170550000	1622	-0.005	2	0
SPECS.3140	7	50000	159250000	1469	0.192413206	2	0
SPECS.3140	8	350000	145050000	1360	-0.0139	2	0
SPECS.3140	9	250000	18350000	176	-0.0296	2	0
SPECS.3140	9	18450000	18750000	4	-0.6135	1	-1
SPECS.3140	9	18850000	21750000	27	0.0037	2	0
SPECS.3140	9	21850000	22150000	4	-1.8382	1	-1
SPECS.3140	9	22250000	42350000	163	-0.0174	2	0
SPECS.3140	9	42750000	102050000	332	-0.696	1	-1
SPECS.3140	9	102150000	138050000	347	-0.0132	2	0
SPECS.3140	10	50000	62350000	557	-0.0111	2	0
SPECS.3140	10	62450000	63350000	10	-0.6101	1	-1
SPECS.3140	10	63450000	133650000	680	-0.0157	2	0
SPECS.3140	11	250000	134950000	1260	-0.029964127	2	0
SPECS.3140	12	150000	18850000	185	-0.347	1	-1
SPECS.3140	12	18950000	24250000	52	0.1507	2	0
SPECS.3140	12	24350000	54350000	258	0.2885	3	1
SPECS.3140	12	54450000	65550000	107	0.1416	2	0
SPECS.3140	12	65650000	70750000	49	0.2807	3	1
SPECS.3140	12	70850000	133150000	604	0.159273675	2	0
SPECS.3140	13	18250000	27950000	90	0.2692	3	1
SPECS.3140	13	28050000	55050000	264	-0.6734	1	-1
SPECS.3140	13	55150000	90550000	348	0.1273	2	0
SPECS.3140	13	90650000	94850000	41	0.7028	3	1
SPECS.3140	13	94950000	95450000	6	0.1475	2	0
SPECS.3140	13	95550000	114150000	180	-0.6998	1	-1
SPECS.3140	14	19750000	105950000	841	-0.0115	2	0
SPECS.3140	14	106050000	106850000	9	0.8451	3	1
SPECS.3140	15	17050000	101850000	762	-0.085298031	2	0
SPECS.3140	16	150000	90050000	713	-0.0353	2	0
SPECS.3140	17	150000	83150000	746	-0.00275563	2	0
SPECS.3140	18	250000	4650000	45	-0.6483	1	-1
SPECS.3140	18	4750000	80250000	675	-0.0207	2	0
SPECS.3140	19	350000	19650000	189	-0.0162	2	0
SPECS.3140	19	19750000	21350000	16	1.0487	4	2
SPECS.3140	19	21650000	52050000	238	-0.0229	2	0
SPECS.3140	19	52150000	53450000	14	0.3351	3	1
SPECS.3140	19	53550000	58550000	49	-0.0235	2	0
SPECS.3140	20	150000	64150000	593	0.0041	2	0
SPECS.3140	21	7950000	46550000	319	-0.0272	2	0
SPECS.3140	22	10750000	50750000	327	0.0223	2	0
SPECS.3140	23	250000	2750000	23	0.1545	2	0
SPECS.3140	23	2850000	155550000	1393	-0.6149	1	-1
SPECS.3140	23	155650000	155950000	4	0.0079	2	0
SPECS.3140	24	2850000	26550000	118	-1.2109	1	-1
SPECS.3143	1	950000	248850000	2135	-0.029087213	2	0
SPECS.3143	2	150000	33050000	321	-0.0613	2	0
SPECS.3143	2	33150000	51850000	185	-0.337	1	-1
SPECS.3143	2	51950000	55750000	38	-0.0859	2	0
SPECS.3143	2	55850000	61350000	55	1.55182	4	2
SPECS.3143	2	61450000	78550000	167	-0.3055	2	0
SPECS.3143	2	78650000	80250000	16	1.69389375	4	2
SPECS.3143	2	80350000	81850000	15	-0.1647	2	0
SPECS.3143	2	81950000	84850000	29	0.5558	3	1
SPECS.3143	2	84950000	242050000	1430	-0.0503	2	0
SPECS.3143	3	50000	198050000	1903	0.0298	2	0
SPECS.3143	4	150000	189950000	1817	0.006996368	2	0
SPECS.3143	5	150000	181250000	1704	0.0077	2	0
SPECS.3143	6	250000	49550000	472	0.2852	3	1
SPECS.3143	6	49650000	170550000	1150	-0.241492609	2	0
SPECS.3143	7	50000	159250000	1469	0.017905378	2	0
SPECS.3143	8	350000	145050000	1360	0.111038456	2	0
SPECS.3143	9	250000	138050000	1053	-0.1545	2	0
SPECS.3143	10	50000	133650000	1247	0.0238	2	0
SPECS.3143	11	250000	134950000	1260	0.0233	2	0
SPECS.3143	12	150000	133150000	1255	0.0239	2	0
SPECS.3143	13	18250000	114150000	929	-0.0556	2	0
SPECS.3143	14	19750000	105950000	841	-0.2922	2	0
SPECS.3143	14	106050000	106850000	9	0.7127	3	1
SPECS.3143	15	17050000	101850000	762	0.0213	2	0
SPECS.3143	16	150000	90050000	713	-0.0077	2	0
SPECS.3143	17	150000	45950000	390	0.025237949	2	0
SPECS.3143	17	46050000	83150000	356	0.2643	3	1
SPECS.3143	18	250000	2550000	24	0.3166	3	1
SPECS.3143	18	2650000	5850000	33	-0.0048	2	0
SPECS.3143	18	5950000	7950000	20	-0.4132	1	-1
SPECS.3143	18	8050000	12650000	47	0.033	2	0
SPECS.3143	18	12750000	21050000	20	0.395	3	1
SPECS.3143	18	21150000	80250000	576	-0.012753472	2	0
SPECS.3143	19	350000	19650000	189	-0.0495	2	0
SPECS.3143	19	19750000	22450000	19	1.5354	4	2
SPECS.3143	19	22550000	58550000	298	-0.035409396	2	0
SPECS.3143	20	150000	64150000	593	0.0273	2	0
SPECS.3143	21	7950000	10550000	8	0.666	3	1
SPECS.3143	21	13250000	46550000	311	-0.03668135	2	0
SPECS.3143	22	10750000	21950000	46	-0.0484	2	0
SPECS.3143	22	22050000	22750000	6	0.8901	4	2
SPECS.3143	22	22850000	50750000	275	0.0101	2	0
SPECS.3143	23	250000	155950000	1420	-1.078008592	1	-1
SPECS.3143	24	2850000	26550000	118	-1.5355	1	-1
SPECS.3145	1	950000	55250000	522	-0.019602874	2	0
SPECS.3145	1	55350000	101350000	451	-0.8313	1	-1
SPECS.3145	1	101450000	248450000	1158	0.0035	2	0
SPECS.3145	1	248550000	248850000	4	-0.9328	1	-1
SPECS.3145	2	150000	54650000	533	-0.0011	2	0
SPECS.3145	2	54750000	55250000	6	-0.8224	1	-1
SPECS.3145	2	55350000	242050000	1717	0.0049	2	0
SPECS.3145	3	50000	198050000	1903	0.0108	2	0
SPECS.3145	4	150000	189950000	1817	0.0123	2	0
SPECS.3145	5	150000	181250000	1704	-0.0032	2	0
SPECS.3145	6	250000	101550000	951	0.002610726	2	0
SPECS.3145	6	101650000	102150000	6	-0.6978	1	-1
SPECS.3145	6	102250000	103950000	18	-0.0506	2	0
SPECS.3145	6	104050000	107150000	29	-0.7601	1	-1
SPECS.3145	6	107250000	111350000	42	0.0528	2	0
SPECS.3145	6	111450000	112050000	7	-0.9637	1	-1
SPECS.3145	6	112150000	151650000	383	0.0239	2	0
SPECS.3145	6	151750000	152150000	4	-0.7633	1	-1
SPECS.3145	6	152250000	170550000	182	0.007	2	0
SPECS.3145	7	50000	61850000	564	-0.0108	2	0
SPECS.3145	7	63050000	64950000	9	0.5016	3	1
SPECS.3145	7	65050000	76250000	97	0.0045	2	0
SPECS.3145	7	76350000	76850000	4	-1.0995	1	-1
SPECS.3145	7	77150000	104450000	264	0.0077	2	0
SPECS.3145	7	104550000	123550000	187	-0.8135	1	-1
SPECS.3145	7	123650000	128350000	48	-0.1395	2	0
SPECS.3145	7	128550000	131550000	31	-0.8378	1	-1
SPECS.3145	7	131650000	133250000	16	-0.0648	2	0
SPECS.3145	7	133350000	134450000	11	-0.8081	1	-1
SPECS.3145	7	134550000	135050000	6	0.0296	2	0
SPECS.3145	7	135150000	139150000	39	-0.8254	1	-1
SPECS.3145	7	139250000	143350000	40	0.005	2	0
SPECS.3145	7	143550000	145950000	22	-0.7912	1	-1
SPECS.3145	7	146050000	151850000	59	-0.0162	2	0
SPECS.3145	7	151950000	152350000	5	0.4865	3	1
SPECS.3145	7	152450000	159250000	67	-0.0181	2	0
SPECS.3145	8	350000	145050000	1360	-0.029908456	2	0
SPECS.3145	9	250000	138050000	1053	-0.008	2	0
SPECS.3145	10	50000	133650000	1247	0.0014	2	0
SPECS.3145	11	250000	134950000	1260	0.002640476	2	0
SPECS.3145	12	150000	133150000	1255	0.0049	2	0
SPECS.3145	13	18250000	114150000	929	-0.05983972	2	0
SPECS.3145	14	19750000	106450000	846	0.01047234	2	0
SPECS.3145	14	106550000	106850000	4	0.6955	3	1
SPECS.3145	15	17050000	20650000	4	0.7942	3	1
SPECS.3145	15	22250000	101850000	758	0.1756	2	0
SPECS.3145	16	150000	90050000	713	-0.0202	2	0
SPECS.3145	17	150000	83150000	746	-0.067175067	2	0
SPECS.3145	18	250000	80250000	720	0.016828889	2	0
SPECS.3145	19	350000	15550000	148	0.0206	2	0
SPECS.3145	19	15650000	16050000	5	0.5474	3	1
SPECS.3145	19	16150000	19650000	36	0.0169	2	0
SPECS.3145	19	19750000	22450000	19	0.9262	4	2
SPECS.3145	19	22550000	51950000	234	0.0111	2	0
SPECS.3145	19	52050000	53450000	15	0.3535	3	1
SPECS.3145	19	53550000	58550000	49	-0.0098	2	0
SPECS.3145	20	150000	25850000	253	-0.0114	2	0
SPECS.3145	20	26150000	30950000	16	0.3948	3	1
SPECS.3145	20	31350000	64150000	324	-0.0048	2	0
SPECS.3145	21	7950000	9650000	4	-0.6795	1	-1
SPECS.3145	21	9750000	10550000	4	0.9141	4	2
SPECS.3145	21	13250000	46550000	311	-0.013024116	2	0
SPECS.3145	22	10750000	16050000	4	-1.0849	1	-1
