Sample	Chromosome	Start Position	End Position	Num markers	seg.mean	copy	ivg.copy	Seg.CN
UNMC_18.vs.Tonsil1_Group7_23	12	33750000	38450000	11	-0.5151	1	-1	-1
UNMC_18.vs.Tonsil1_Group7_23	14	65850000	66350000	6	-0.6816	1	-1	-1
UNMC_18.vs.Tonsil1_Group7_23	20	18850000	19550000	8	-0.414	1	-1	-1
UNMC_18.vs.Tonsil1_Group7_23	20	31350000	31950000	7	1.0478	4	2	1
UNMC_18.vs.Tonsil1_Group7_23	21	7950000	9850000	6	-0.8415	1	-1	-1
UNMC_18.vs.Tonsil1_Group7_23	23	250000	1050000	8	-0.4031	1	-1	-1
UNMC_18.vs.Tonsil1_Group7_23	23	1150000	2750000	15	0.5133	3	1	0.584962501
UNMC_18.vs.Tonsil1_Group7_23	23	2850000	38850000	345	0.046746957	2	0	0
UNMC_18.vs.Tonsil1_Group7_23	23	38950000	39750000	9	-0.5797	1	-1	-1
UNMC_18.vs.Tonsil1_Group7_23	23	39850000	54650000	140	0.025751429	2	0	0
UNMC_18.vs.Tonsil1_Group7_23	23	54750000	67950000	82	-0.3549	1	-1	-1
UNMC_18.vs.Tonsil1_Group7_23	23	68050000	148050000	743	-0.086763257	2	0	0
UNMC_18.vs.Tonsil1_Group7_23	23	148150000	150450000	24	-0.4409	1	-1	-1
UNMC_18.vs.Tonsil1_Group7_23	23	150550000	151150000	7	0.1762	2	0	0
UNMC_18.vs.Tonsil1_Group7_23	23	151250000	153150000	20	-0.4196	1	-1	-1
UNMC_18.vs.Tonsil1_Group7_23	23	153250000	155950000	27	0.2146	2	0	0
UNMC_18.vs.Tonsil1_Group7_23	24	2850000	26550000	118	0.4753	3	1	0.584962501
UNMC_20.vs.Tonsil1_Group7_23	22	49750000	50750000	11	0.093	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	4	189250000	189950000	8	-0.4117	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	14	21950000	22550000	7	0.6583	3	1	0.584962501
UNMC_20.vs.Tonsil1_Group7_23	1	1950000	2450000	6	-0.002	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	14	105850000	106350000	6	-1.1422	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	1	950000	1350000	5	0.0471	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	14	106450000	106850000	5	-0.2375	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	1	1450000	1750000	4	0.2776	3	1	0.584962501
UNMC_20.vs.Tonsil1_Group7_23	19	42650000	43350000	8	-0.3338	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	12	132450000	133150000	8	0.5313	3	1	0.584962501
UNMC_20.vs.Tonsil1_Group7_23	18	78950000	80250000	13	-0.1343	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	2	150000	750000	7	-0.113	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	3	25950000	26950000	11	-0.3589	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	8	350000	1550000	13	-0.4382	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	7	157450000	159250000	17	-0.3623	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	2	850000	3250000	25	-0.4659	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	1	243850000	248850000	50	-0.034268	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	13	18250000	21050000	25	0.0348	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	12	125250000	132350000	66	0.1874	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	14	19750000	21850000	21	0.1768	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	11	130550000	134950000	45	-0.4057	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	20	62050000	64150000	21	0.0079	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	22	46850000	49550000	26	-0.338	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	1	2550000	5850000	32	-0.4181	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	7	50000	750000	8	-0.3379	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	3	50000	25850000	251	-0.0118	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	12	113550000	115850000	24	0.2126	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	22	10750000	46750000	290	-0.011	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	13	21150000	26750000	53	-0.6833	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	19	43550000	58550000	143	0.0747	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	16	150000	90050000	713	-0.012386115	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	9	134450000	135750000	11	-0.3783	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	9	135850000	138050000	22	0.043095455	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	6	86750000	95150000	84	0.0339	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	17	150000	83150000	746	0.0414	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	13	41850000	71350000	290	-0.654989655	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	15	17050000	101850000	762	-0.007805643	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	10	50000	15050000	147	-0.752555102	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	1	195650000	196850000	13	0.4694	3	1	0.584962501
UNMC_20.vs.Tonsil1_Group7_23	12	41050000	45550000	45	-0.5126	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	3	36050000	36650000	7	-0.4743	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	13	104050000	114150000	96	-0.8352	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	6	250000	39950000	379	0.034914248	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	10	44650000	73650000	265	0.044485283	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	20	150000	21550000	210	-0.0404	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	20	21650000	24950000	34	-0.3355	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	7	850000	157350000	1444	0.048249515	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	2	4250000	140550000	1232	-0.015903166	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	12	150000	33650000	329	0.055343161	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	3	120350000	198050000	758	0.529627441	3	1	0.584962501
UNMC_20.vs.Tonsil1_Group7_23	19	350000	21750000	207	0.1075	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	18	250000	78150000	700	0.029949714	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	8	1650000	145050000	1347	0.003092131	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	21	7950000	46550000	319	0.031026959	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	11	92050000	112950000	206	-0.6979	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	18	78250000	78850000	7	-0.5409	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	6	113650000	170550000	554	-0.669644043	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	5	150000	181250000	1704	-0.005784272	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	4	150000	189150000	1809	0.027931399	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	11	250000	91950000	835	-0.0246	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	20	60050000	61950000	19	-0.4297	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	10	74650000	133650000	573	-0.064077138	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	1	186550000	195550000	91	-0.6103	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	12	118450000	119550000	12	0.1669	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	1	107450000	116250000	83	0.0265	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	9	250000	134350000	1020	0.0047	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	3	36750000	89850000	522	4.48E-05	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	14	22650000	105650000	811	0.021590875	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	6	41050000	83250000	383	0.012432376	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	1	243150000	243750000	7	0.4081	3	1	0.584962501
UNMC_20.vs.Tonsil1_Group7_23	1	5950000	87050000	786	0.0063	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	10	42450000	43650000	13	-0.0615	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	2	141450000	242050000	975	0.063577846	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	19	29650000	42550000	128	-0.003853906	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	12	38650000	40950000	24	0.1714	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	6	83350000	86650000	33	-0.8035	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	3	27050000	35950000	89	0.0485	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	1	87150000	107350000	197	-0.6825	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	1	157550000	177150000	193	-0.0524	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	3	93950000	120250000	257	0.0428	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	12	115950000	118350000	24	0.472	3	1	0.584962501
UNMC_20.vs.Tonsil1_Group7_23	6	95250000	106450000	108	-0.7585	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	1	143650000	156950000	89	0.082937079	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	13	26850000	36550000	96	0.0491	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	1	157050000	157450000	4	-0.4557	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	20	25050000	59950000	309	-0.061531392	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	1	196950000	242950000	440	0.039183182	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	13	36650000	40050000	35	-0.6564	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	12	49650000	113450000	619	0.481608885	3	1	0.584962501
UNMC_20.vs.Tonsil1_Group7_23	13	71450000	103950000	318	0.0827	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	12	46250000	49550000	32	-0.57055	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	2	3750000	4150000	5	-0.5195	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	10	15150000	39050000	227	0.057	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	12	119650000	125150000	55	0.532398182	3	1	0.584962501
UNMC_20.vs.Tonsil1_Group7_23	2	140650000	141350000	8	0.4676	3	1	0.584962501
UNMC_20.vs.Tonsil1_Group7_23	1	178150000	186450000	83	0.056607229	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	6	40050000	40950000	10	-0.3898	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	19	22450000	29550000	20	-0.3878	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	10	43750000	44550000	9	-0.5431	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	6	106550000	113550000	71	0.1051	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	11	113050000	130450000	174	-0.0674	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	1	116350000	143550000	43	-0.8721	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	13	40150000	41750000	16	0.0995	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	1	177250000	178050000	9	-0.4119	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	2	3350000	3650000	4	-0.0836	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	3	89950000	91550000	8	-0.5902	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	10	39150000	39550000	5	-1.1062	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	10	73750000	74550000	8	0.3347	3	1	0.584962501
UNMC_20.vs.Tonsil1_Group7_23	12	33750000	38450000	11	-0.4615	1	-1	-1
UNMC_20.vs.Tonsil1_Group7_23	12	45650000	46150000	6	-0.1826	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	23	250000	2750000	23	0.1719	2	0	0
UNMC_20.vs.Tonsil1_Group7_23	23	2850000	54750000	495	0.96218101	4	2	1
UNMC_20.vs.Tonsil1_Group7_23	23	54850000	69650000	98	0.6627	3	1	0.584962501
UNMC_20.vs.Tonsil1_Group7_23	23	69750000	155950000	804	0.889851493	4	2	1
UNMC_20.vs.Tonsil1_Group7_23	24	2850000	26550000	118	-3.68	0	-2	#NUM!
UNMC_23.vs.Tonsil1_Group7_23	16	21350000	22450000	10	0.3295	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	1	950000	1950000	10	0.2879	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	14	105950000	106850000	10	-1.37339	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	22	49850000	50750000	10	0.1326	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	4	189150000	189950000	9	-0.5021	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	1	2050000	2550000	6	-0.1433	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	19	43050000	43350000	4	-0.5639	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	1	247550000	248850000	14	-0.3649	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	7	158450000	159250000	8	-0.2574	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	5	171950000	172250000	4	0.338	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	12	132450000	133150000	8	0.1424	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	16	150000	750000	7	0.2667	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	8	141550000	142750000	13	-0.6678	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	6	167250000	170550000	33	-0.524	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	3	25950000	26950000	11	-0.0463	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	3	50000	7650000	75	0.4293	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	17	32950000	34850000	19	-0.4906	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	13	18250000	19050000	5	-0.4677	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	2	241050000	242050000	11	-0.0466	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	8	350000	1650000	14	-0.7493	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	3	75050000	75550000	6	-0.3367	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	18	250000	2450000	23	-0.0625	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	14	19750000	23350000	36	0.3104	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	7	50000	450000	5	-0.6694	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	8	142850000	145050000	23	-0.00403913	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	2	150000	4550000	45	-0.5083	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	12	125250000	132350000	66	-0.383748485	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	7	10250000	10850000	7	-0.3552	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	9	250000	15850000	152	0.01	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	10	128250000	133650000	53	-0.5277	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	7	2250000	10150000	78	0.072197436	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	11	130550000	134950000	45	-0.54	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	22	46850000	49750000	27	-0.4584	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	16	850000	21250000	183	-0.021873224	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	20	62050000	64150000	21	-0.0504	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	7	157550000	158350000	8	-0.9531	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	1	2650000	5850000	31	-0.6079	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	18	75150000	80250000	50	-0.3583	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	18	2550000	3650000	12	0.3566	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	22	10750000	39950000	222	-0.055446847	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	17	79250000	79650000	5	-0.4706	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	7	550000	1750000	12	-0.143	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	7	131850000	132650000	8	-0.4846	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	16	66550000	90050000	228	-0.031040351	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	5	150000	10150000	98	-0.3842	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	9	135850000	136650000	9	-0.0763	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	17	150000	32850000	270	0.047408889	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	19	43550000	58550000	143	0.117556643	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	6	160950000	167150000	63	-0.1163	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	2	31850000	58950000	264	0.0418	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	17	76650000	79150000	24	0.0144	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	15	88450000	101850000	133	-0.125020301	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	5	172350000	181250000	84	-0.04712381	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	7	10950000	23750000	129	0.1111	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	2	72450000	88750000	150	-0.0138	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	2	94650000	117350000	197	-0.046914213	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	1	7750000	17450000	91	0.016517582	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	3	141350000	198050000	554	0.4928	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	13	19150000	32850000	133	0.008	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	20	150000	18650000	181	-0.08468453	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	1	152050000	153450000	15	-0.4971	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	6	250000	33650000	320	0.016420625	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	9	134350000	135750000	12	-0.5393	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	9	136750000	138050000	13	0.154	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	15	17050000	85850000	605	-0.02802843	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	10	49850000	69350000	187	0.0673	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	19	350000	2950000	26	0.2835	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	10	70650000	71750000	11	-0.3808	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	18	38150000	75050000	360	-0.019883056	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	10	50000	16450000	161	-0.653756522	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	17	79750000	83150000	34	-4.00E-04	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	7	63150000	131750000	641	0.076424961	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	7	132750000	157450000	239	-0.045085356	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	12	150000	33650000	329	0.035034347	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	2	238550000	240850000	24	-0.5249	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	19	3050000	21750000	181	0.1329	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	7	25850000	30450000	46	0.0513	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	7	46650000	57650000	104	-0.1398	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	10	75550000	79950000	40	-0.331	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	17	34950000	74550000	374	0.06196738	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	3	7750000	8750000	11	0.0602	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	21	10450000	46550000	313	0.027244089	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	11	80350000	112250000	307	-0.001757329	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	20	41750000	43350000	17	-0.506	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	5	10250000	134850000	1159	-0.0076	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	3	56650000	74950000	182	0.366259341	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	3	8850000	10450000	16	0.541	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	15	85950000	88350000	24	-0.4433	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	4	150000	189050000	1808	-0.005008462	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	11	250000	18650000	181	-0.107633149	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	8	1750000	141450000	1310	-0.031306412	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	6	114950000	115950000	11	-0.34	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	13	32950000	114150000	791	-0.605353097	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	1	192950000	198750000	59	0.2787	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	3	11150000	25850000	143	0.3904	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	10	38950000	49650000	66	-0.3771	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	10	80050000	84450000	45	-0.0506	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	14	23450000	65750000	414	0.0081	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	3	134650000	135950000	14	-0.1402	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	20	60050000	61950000	19	-0.6528	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	10	105950000	111050000	51	-0.024047059	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	11	19850000	78550000	519	-0.037916956	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	20	40950000	41650000	8	0.109	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	2	119150000	238450000	1147	0.025244289	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	1	211150000	247450000	347	0.000879827	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	7	34950000	45050000	99	-0.0157	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	2	23750000	29150000	54	0.1216	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	19	32350000	42950000	105	0.076721905	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	17	74650000	76550000	20	0.2724	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	20	48750000	59950000	111	-0.081911712	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	12	110850000	125150000	140	-0.006460714	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	6	41050000	114850000	690	-0.00665942	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	10	86450000	104350000	174	0.0709	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	22	42350000	46750000	45	-0.12136	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	16	22650000	52950000	152	-0.092650658	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	1	18950000	29350000	102	0.128227451	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	20	21650000	30850000	58	-0.468	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	2	71650000	72350000	8	-0.4714	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	1	182150000	192850000	107	0.0717	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	3	136050000	137150000	11	0.5871	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	2	117450000	119050000	17	-0.5581	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	1	42150000	47450000	50	0.042708	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	1	5950000	6850000	10	0.0189	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	2	60350000	71550000	108	0.042085185	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	2	4650000	22850000	179	-0.17	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	11	18850000	19750000	10	-0.5708	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	2	30050000	30650000	7	0.1055	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	3	75750000	132750000	526	0.450987643	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	3	27050000	50350000	229	0.42011048	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	14	66550000	105850000	383	-0.029183029	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	6	116050000	159150000	419	0.0697	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	22	40050000	42250000	23	0.2694	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	7	32450000	34050000	16	0.1095	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	18	3750000	32850000	223	-0.0115	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	3	139150000	141250000	22	-0.0158	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	6	34250000	39950000	54	0.083440741	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	9	16450000	120350000	725	-0.061858483	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	1	47550000	50250000	28	-0.4606	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	19	30050000	32250000	23	-0.3605	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	12	38650000	109850000	692	0.039523699	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	1	153550000	177250000	233	-0.053729185	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	18	34250000	37150000	30	-0.0628	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	1	37450000	41150000	37	0.062232432	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	1	50350000	151950000	723	0.015829737	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	16	54050000	65050000	109	-0.024920183	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	10	16550000	38350000	211	0.0168	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	1	33550000	34750000	13	-0.5769	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	6	159250000	160850000	17	-0.3439	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	19	29650000	29950000	4	0.0975	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	5	137650000	171850000	333	-0.053778979	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	16	53050000	53950000	10	0.3147	3	1	0.584962501
UNMC_23.vs.Tonsil1_Group7_23	20	43450000	47650000	42	-0.0036	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	1	198850000	210550000	112	-0.024144643	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	2	59050000	60250000	12	-0.3833	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	1	181250000	182050000	9	-0.4685	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	7	30550000	32350000	19	-0.3418	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	1	29450000	30650000	12	-0.6737	1	-1	-1
UNMC_23.vs.Tonsil1_Group7_23	1	178050000	181150000	32	0.171	2	0	0
UNMC_23.vs.Tonsil1_Group7_23	3	137250000	138050000	9	-0.0153	2	0	0
